conference,year,season,paper_id,area_code,korea,institutions,types
VLSI,2024,S2024-25,T1.5,SP,1,SK hynix,company
VLSI,2024,S2024-25,C1.1,C4,1,POSTECH,university
VLSI,2024,S2024-25,C1.2,C4,0,,
VLSI,2024,S2024-25,C1.3,C4,0,,
VLSI,2024,S2024-25,C1.4,C4,0,,
VLSI,2024,S2024-25,C1.5,C4,0,,
VLSI,2024,S2024-25,C2.1,D6,0,,
VLSI,2024,S2024-25,C2.2,D6,0,,
VLSI,2024,S2024-25,C2.3,D6,0,,
VLSI,2024,S2024-25,C2.4,D6,0,,
VLSI,2024,S2024-25,C2.5,D6,0,,
VLSI,2024,S2024-25,C3.1,X1,0,,
VLSI,2024,S2024-25,C3.2,X1,0,,
VLSI,2024,S2024-25,C3.3,X1,0,,
VLSI,2024,S2024-25,C3.4,X1,0,,
VLSI,2024,S2024-25,C3.5,X1,1,SK hynix,company
VLSI,2024,S2024-25,T2.1,D2,0,,
VLSI,2024,S2024-25,T2.2,D2,0,,
VLSI,2024,S2024-25,T2.3,D2,1,Samsung;Hanyang Univ,company;university
VLSI,2024,S2024-25,T2.4,D2,0,,
VLSI,2024,S2024-25,JFS1.1,C3,0,,
VLSI,2024,S2024-25,JFS1.2,C3,0,,
VLSI,2024,S2024-25,JFS1.3,C3,1,Samsung,company
VLSI,2024,S2024-25,JFS1.4,C3,0,,
VLSI,2024,S2024-25,JFS2.1,C1,0,,
VLSI,2024,S2024-25,JFS2.2,C1,0,,
VLSI,2024,S2024-25,JFS2.3,C1,0,,
VLSI,2024,S2024-25,JFS2.4,C1,0,,
VLSI,2024,S2024-25,C4.1,C7,1,Yonsei Univ,university
VLSI,2024,S2024-25,C4.2,C7,0,,
VLSI,2024,S2024-25,C4.3,C7,0,,
VLSI,2024,S2024-25,C4.4,C7,0,,
VLSI,2024,S2024-25,C5.1,C2,0,,
VLSI,2024,S2024-25,C5.2,C2,0,,
VLSI,2024,S2024-25,C5.3,C2,1,Samsung,company
VLSI,2024,S2024-25,C5.4,C2,0,,
VLSI,2024,S2024-25,C6.1,D7,0,,
VLSI,2024,S2024-25,C6.2,D7,0,,
VLSI,2024,S2024-25,C6.3,D7,1,Sungkyunkwan(SKKU),university
VLSI,2024,S2024-25,C6.4,D7,1,Yonsei Univ;Sogang Univ,university
VLSI,2024,S2024-25,JFS3.1,C5,0,,
VLSI,2024,S2024-25,JFS3.2,C5,0,,
VLSI,2024,S2024-25,JFS3.3,C5,0,,
VLSI,2024,S2024-25,JFS3.4,C5,0,,
VLSI,2024,S2024-25,JFS3.5,C5,0,,
VLSI,2024,S2024-25,T3.1,D1,0,,
VLSI,2024,S2024-25,T3.2,D1,0,,
VLSI,2024,S2024-25,T3.3,D1,0,,
VLSI,2024,S2024-25,T3.4,D1,1,Yonsei Univ,university
VLSI,2024,S2024-25,T3.5,D1,0,,
VLSI,2024,S2024-25,T4.1,D2,1,Samsung,company
VLSI,2024,S2024-25,T4.2,D2,0,,
VLSI,2024,S2024-25,T4.3,D2,1,UNIST,university
VLSI,2024,S2024-25,T4.4,D2,1,Samsung,company
VLSI,2024,S2024-25,T4.5,D2,1,Samsung,company
VLSI,2024,S2024-25,C7.1,C1,0,,
VLSI,2024,S2024-25,C7.2,C1,0,,
VLSI,2024,S2024-25,C7.3,C1,0,,
VLSI,2024,S2024-25,C7.4,C1,0,,
VLSI,2024,S2024-25,C8.1,C2,1,Samsung,company
VLSI,2024,S2024-25,C8.2,C2,0,,
VLSI,2024,S2024-25,C8.3,C2,0,,
VLSI,2024,S2024-25,C8.4,C2,1,Samsung,company
VLSI,2024,S2024-25,C8.5,C2,0,,
VLSI,2024,S2024-25,C9.1,C3,0,,
VLSI,2024,S2024-25,C9.2,C3,0,,
VLSI,2024,S2024-25,C9.3,C3,1,Samsung,company
VLSI,2024,S2024-25,C9.4,C3,0,,
VLSI,2024,S2024-25,C9.5,C3,1,SK hynix;KAIST,company;university
VLSI,2024,S2024-25,P2.1,??,0,,
VLSI,2024,S2024-25,T5.1,D1,1,Samsung,company
VLSI,2024,S2024-25,T5.2,D1,0,,
VLSI,2024,S2024-25,T5.3,D1,1,Samsung,company
VLSI,2024,S2024-25,T5.4,D1,0,,
VLSI,2024,S2024-25,C10.1,C1,0,,
VLSI,2024,S2024-25,C10.2,C1,0,,
VLSI,2024,S2024-25,C10.3,C1,0,,
VLSI,2024,S2024-25,C10.4,C1,0,,
VLSI,2024,S2024-25,C11.1,C2,0,,
VLSI,2024,S2024-25,C11.2,C2,1,POSTECH,university
VLSI,2024,S2024-25,C11.3,C2,0,,
VLSI,2024,S2024-25,C11.4,C2,0,,
VLSI,2024,S2024-25,C12.1,D8,0,,
VLSI,2024,S2024-25,C12.2,D8,0,,
VLSI,2024,S2024-25,C12.3,D8,0,,
VLSI,2024,S2024-25,C12.4,D8,0,,
VLSI,2024,S2024-25,TFS1.1,D3,0,,
VLSI,2024,S2024-25,TFS1.2,D3,0,,
VLSI,2024,S2024-25,TFS1.3,D3,0,,
VLSI,2024,S2024-25,TFS1.4,D3,0,,
VLSI,2024,S2024-25,TFS1.5,D3,1,Samsung,company
VLSI,2024,S2024-25,T6.1,D2,0,,
VLSI,2024,S2024-25,T6.2,D2,1,Samsung,company
VLSI,2024,S2024-25,T6.3,D2,1,Samsung,company
VLSI,2024,S2024-25,T6.4,D2,0,,
VLSI,2024,S2024-25,T6.5,D2,1,Samsung,company
VLSI,2024,S2024-25,TFS2.1,C5,1,Samsung,company
VLSI,2024,S2024-25,TFS2.2,C5,0,,
VLSI,2024,S2024-25,TFS2.3,C5,1,Samsung,company
VLSI,2024,S2024-25,TFS2.4,C5,1,Samsung,company
VLSI,2024,S2024-25,TFS2.5,C5,0,,
VLSI,2024,S2024-25,C13.1,C6,0,,
VLSI,2024,S2024-25,C13.2,C6,0,,
VLSI,2024,S2024-25,C13.3,C6,0,,
VLSI,2024,S2024-25,C13.4,C6,0,,
VLSI,2024,S2024-25,C13.5,C6,0,,
VLSI,2024,S2024-25,C14.1,C4,0,,
VLSI,2024,S2024-25,C14.2,C4,0,,
VLSI,2024,S2024-25,C14.3,C4,0,,
VLSI,2024,S2024-25,C14.4,C4,0,,
VLSI,2024,S2024-25,C14.5,C4,0,,
VLSI,2024,S2024-25,C15.1,C7,0,,
VLSI,2024,S2024-25,C15.2,C7,0,,
VLSI,2024,S2024-25,C15.3,C7,1,POSTECH,university
VLSI,2024,S2024-25,C15.4,C7,1,Samsung,company
VLSI,2024,S2024-25,C15.5,C7,0,,
VLSI,2024,S2024-25,T7.1,D4,1,Samsung,company
VLSI,2024,S2024-25,T7.2,D4,1,Samsung,company
VLSI,2024,S2024-25,T7.3,D4,0,,
VLSI,2024,S2024-25,T7.4,D4,0,,
VLSI,2024,S2024-25,T7.5,D4,1,POSTECH,university
VLSI,2024,S2024-25,T8.1,D2,1,Samsung;POSTECH,company;university
VLSI,2024,S2024-25,T8.2,D2,0,,
VLSI,2024,S2024-25,T8.3,D2,0,,
VLSI,2024,S2024-25,T8.4,D2,0,,
VLSI,2024,S2024-25,T8.5,D2,0,,
VLSI,2024,S2024-25,T9.1,D3,0,,
VLSI,2024,S2024-25,T9.2,D3,0,,
VLSI,2024,S2024-25,T9.3,D3,0,,
VLSI,2024,S2024-25,T9.4,D3,0,,
VLSI,2024,S2024-25,T9.5,D3,0,,
VLSI,2024,S2024-25,C16.1,D2,1,Samsung,company
VLSI,2024,S2024-25,C16.2,D2,0,,
VLSI,2024,S2024-25,C16.3,D2,0,,
VLSI,2024,S2024-25,C16.4,D2,0,,
VLSI,2024,S2024-25,C16.5,D2,1,Samsung,company
VLSI,2024,S2024-25,C17.1,C5,0,,
VLSI,2024,S2024-25,C17.2,C5,1,Sungkyunkwan(SKKU),university
VLSI,2024,S2024-25,C17.3,C5,0,,
VLSI,2024,S2024-25,C17.4,C5,0,,
VLSI,2024,S2024-25,C17.5,C5,0,,
VLSI,2024,S2024-25,C18.1,C2,0,,
VLSI,2024,S2024-25,C18.2,C2,0,,
VLSI,2024,S2024-25,C18.3,C2,0,,
VLSI,2024,S2024-25,C18.4,C2,0,,
VLSI,2024,S2024-25,C18.5,C2,0,,
VLSI,2024,S2024-25,JFS4.1,C7,0,,
VLSI,2024,S2024-25,JFS4.2,C7,0,,
VLSI,2024,S2024-25,JFS4.3,C7,0,,
VLSI,2024,S2024-25,JFS4.4,C7,0,,
VLSI,2024,S2024-25,JFS5.1,D7,1,SK hynix,company
VLSI,2024,S2024-25,JFS5.2,D7,1,Samsung,company
VLSI,2024,S2024-25,JFS5.3,D7,0,,
VLSI,2024,S2024-25,JFS5.4,D7,1,Samsung;POSTECH;Yonsei Univ,company;university
VLSI,2024,S2024-25,T10.1,D2,0,,
VLSI,2024,S2024-25,T10.2,D2,1,Samsung,company
VLSI,2024,S2024-25,T10.3,D2,0,,
VLSI,2024,S2024-25,T10.4,D2,1,Samsung,company
VLSI,2024,S2024-25,C19.1,??,0,,
VLSI,2024,S2024-25,C19.2,??,0,,
VLSI,2024,S2024-25,C19.3,D3,0,,
VLSI,2024,S2024-25,C19.4,C1,0,,
VLSI,2024,S2024-25,C20.1,C1,1,Samsung,company
VLSI,2024,S2024-25,C20.2,C1,0,,
VLSI,2024,S2024-25,C20.3,C1,0,,
VLSI,2024,S2024-25,C20.4,C1,1,Kyung Hee,university
VLSI,2024,S2024-25,C21.1,C5,1,Samsung,company
VLSI,2024,S2024-25,C21.2,C5,0,,
VLSI,2024,S2024-25,C21.3,C5,0,,
VLSI,2024,S2024-25,C21.4,C5,0,,
VLSI,2024,S2024-25,T11.1,D1,0,,
VLSI,2024,S2024-25,T11.2,D1,0,,
VLSI,2024,S2024-25,T11.3,D1,0,,
VLSI,2024,S2024-25,T11.4,D1,0,,
VLSI,2024,S2024-25,T11.5,D1,0,,
VLSI,2024,S2024-25,T12.1,D2,1,Samsung,company
VLSI,2024,S2024-25,T12.2,D2,0,,
VLSI,2024,S2024-25,T12.3,D2,0,,
VLSI,2024,S2024-25,T12.4,D2,0,,
VLSI,2024,S2024-25,T12.5,D2,1,Samsung,company
VLSI,2024,S2024-25,JFS6.1,C1,0,,
VLSI,2024,S2024-25,JFS6.2,C1,1,SK hynix,company
VLSI,2024,S2024-25,JFS6.3,C1,0,,
VLSI,2024,S2024-25,JFS6.4,C1,0,,
VLSI,2024,S2024-25,JFS6.5,C1,0,,
VLSI,2024,S2024-25,C22.1,C4,0,,
VLSI,2024,S2024-25,C22.2,C4,0,,
VLSI,2024,S2024-25,C22.3,C4,1,Samsung,company
VLSI,2024,S2024-25,C22.4,C4,0,,
VLSI,2024,S2024-25,C23.1,C7,0,,
VLSI,2024,S2024-25,C23.2,C7,0,,
VLSI,2024,S2024-25,C23.3,C7,0,,
VLSI,2024,S2024-25,C23.4,C7,0,,
VLSI,2024,S2024-25,C23.5,C7,0,,
VLSI,2024,S2024-25,C24.1,C2,1,Samsung,company
VLSI,2024,S2024-25,C24.2,C2,0,,
VLSI,2024,S2024-25,C24.3,C2,0,,
VLSI,2024,S2024-25,C24.4,C2,1,Samsung,company
VLSI,2024,S2024-25,C24.5,C2,0,,
VLSI,2024,S2024-25,T13.1,C3,0,,
VLSI,2024,S2024-25,T13.2,C3,0,,
VLSI,2024,S2024-25,T13.3,C3,0,,
VLSI,2024,S2024-25,T13.4,C3,0,,
VLSI,2024,S2024-25,T14.1,X2,0,,
VLSI,2024,S2024-25,T14.2,X2,1,Kyungpook Nat'l,university
VLSI,2024,S2024-25,T14.3,X2,0,,
VLSI,2024,S2024-25,T14.4,X2,0,,
VLSI,2024,S2024-25,C25.1,C1,1,Seoul Nat'l Univ,university
VLSI,2024,S2024-25,C25.2,C1,1,Samsung,company
VLSI,2024,S2024-25,C25.3,C1,0,,
VLSI,2024,S2024-25,C25.4,C1,0,,
VLSI,2024,S2024-25,C26.1,C2,0,,
VLSI,2024,S2024-25,C26.2,C2,0,,
VLSI,2024,S2024-25,C26.3,C2,0,,
VLSI,2024,S2024-25,C26.4,C2,1,KAIST,university
VLSI,2024,S2024-25,C27.1,D7,0,,
VLSI,2024,S2024-25,C27.2,D7,1,Sungkyunkwan(SKKU),university
VLSI,2024,S2024-25,C27.3,D7,0,,
VLSI,2024,S2024-25,C27.4,D7,0,,
VLSI,2024,S2024-25,T15.1,D2,1,Samsung;Hanyang Univ,company;university
VLSI,2024,S2024-25,T15.2,D2,0,,
VLSI,2024,S2024-25,T15.3,D2,1,SK hynix;Inha Univ;Kookmin,company;university
VLSI,2024,S2024-25,T15.4,D2,0,,
VLSI,2024,S2024-25,T15.5,D2,0,,
VLSI,2024,S2024-25,T16.1,D4,0,,
VLSI,2024,S2024-25,T16.2,D4,0,,
VLSI,2024,S2024-25,T16.3,D4,0,,
VLSI,2024,S2024-25,T16.4,D4,0,,
VLSI,2024,S2024-25,T16.5,D4,1,Samsung,company
VLSI,2024,S2024-25,T17.1,D2,1,SK hynix,company
VLSI,2024,S2024-25,T17.2,D2,0,,
VLSI,2024,S2024-25,T17.3,D2,1,SK hynix,company
VLSI,2024,S2024-25,T17.4,D2,1,Samsung,company
VLSI,2024,S2024-25,T17.5,D2,1,Samsung,company
VLSI,2024,S2024-25,C28.1,C1,0,,
VLSI,2024,S2024-25,C28.2,C1,0,,
VLSI,2024,S2024-25,C28.3,C1,0,,
VLSI,2024,S2024-25,C28.4,C1,0,,
VLSI,2024,S2024-25,C29.1,C2,0,,
VLSI,2024,S2024-25,C29.2,C2,0,,
VLSI,2024,S2024-25,C29.3,C2,0,,
VLSI,2024,S2024-25,C29.4,C2,0,,
VLSI,2025,S2025-26,C9-1,C7,0,,
VLSI,2025,S2025-26,C10-1,C1,0,,
VLSI,2025,S2025-26,C10-5,C1,0,,
VLSI,2025,S2025-26,C11-5,C3,0,,
VLSI,2025,S2025-26,C21-1,C7,0,,
VLSI,2025,S2025-26,C27-1,D7,0,,
VLSI,2025,S2025-26,C27-2,D7,0,,
VLSI,2025,S2025-26,C28-1,C3,0,,
VLSI,2025,S2025-26,T4-1,D2,0,,
VLSI,2025,S2025-26,T7-4,D3,0,,
VLSI,2025,S2025-26,T8-3,D7,1,KAIST;Inha Univ,university
VLSI,2025,S2025-26,T10-3,D1,0,,
VLSI,2025,S2025-26,T11-2,D2,0,,
VLSI,2025,S2025-26,T13-1,D6,0,,
VLSI,2025,S2025-26,T17-2,D5,0,,
VLSI,2025,S2025-26,T21-2,D3,0,,
VLSI,2025,S2025-26,T21-4,D3,0,,
VLSI,2025,S2025-26,T22-4,D1,0,,
VLSI,2025,S2025-26,PL1-1,D2,1,SK hynix,company
VLSI,2025,S2025-26,PL1-2,??,0,,
VLSI,2025,S2025-26,C1-1,X2,0,,
VLSI,2025,S2025-26,C1-2,X2,0,,
VLSI,2025,S2025-26,C1-3,X2,0,,
VLSI,2025,S2025-26,C1-4,X2,1,POSTECH,university
VLSI,2025,S2025-26,C1-5,X2,1,KAIST,university
VLSI,2025,S2025-26,C2-1,C3,0,,
VLSI,2025,S2025-26,C2-2,C3,0,,
VLSI,2025,S2025-26,C2-3,C3,0,,
VLSI,2025,S2025-26,C2-4,C3,1,Samsung;Pusan Nat'l,company;university
VLSI,2025,S2025-26,C2-5,C3,0,,
VLSI,2025,S2025-26,C3-1,C5,0,,
VLSI,2025,S2025-26,C3-2,C5,1,,
VLSI,2025,S2025-26,C3-3,C5,0,,
VLSI,2025,S2025-26,C3-4,C5,1,Sogang Univ;ETRI,institute;university
VLSI,2025,S2025-26,T1-1,SP,0,,
VLSI,2025,S2025-26,T1-2,SP,0,,
VLSI,2025,S2025-26,T1-3,SP,1,Samsung,company
VLSI,2025,S2025-26,T1-4,SP,0,,
VLSI,2025,S2025-26,T1-5,SP,1,Samsung,company
VLSI,2025,S2025-26,C4-1,D2,0,,
VLSI,2025,S2025-26,C4-2,D2,0,,
VLSI,2025,S2025-26,C4-3,D2,0,,
VLSI,2025,S2025-26,C4-4,D2,0,,
VLSI,2025,S2025-26,C5-1,C2,1,Sungkyunkwan(SKKU),university
VLSI,2025,S2025-26,C5-2,C2,0,,
VLSI,2025,S2025-26,C5-3,C2,0,,
VLSI,2025,S2025-26,C5-4,C2,0,,
VLSI,2025,S2025-26,C6-1,D7,1,Samsung,company
VLSI,2025,S2025-26,C6-2,D7,0,,
VLSI,2025,S2025-26,C6-3,D7,0,,
VLSI,2025,S2025-26,C6-4,D7,1,Samsung,company
VLSI,2025,S2025-26,T2-1,D9,0,,
VLSI,2025,S2025-26,T2-2,D9,0,,
VLSI,2025,S2025-26,T2-3,D9,0,,
VLSI,2025,S2025-26,T2-4,D9,0,,
VLSI,2025,S2025-26,JFS1-1,D3,0,,
VLSI,2025,S2025-26,JFS1-2,D3,0,,
VLSI,2025,S2025-26,JFS1-3,D3,0,,
VLSI,2025,S2025-26,JFS1-4,D3,0,,
VLSI,2025,S2025-26,T3-1,D5,0,,
VLSI,2025,S2025-26,T3-2,D5,0,,
VLSI,2025,S2025-26,T3-3,D5,0,,
VLSI,2025,S2025-26,T3-4,D5,0,,
VLSI,2025,S2025-26,C7-1,C4,0,,
VLSI,2025,S2025-26,C7-2,C4,0,,
VLSI,2025,S2025-26,C7-3,C4,0,,
VLSI,2025,S2025-26,C7-4,C4,0,,
VLSI,2025,S2025-26,C7-5,C4,1,Samsung;KAIST,company;university
VLSI,2025,S2025-26,C8-1,C2,0,,
VLSI,2025,S2025-26,C8-2,C2,1,GIST,university
VLSI,2025,S2025-26,C8-3,C2,0,,
VLSI,2025,S2025-26,C8-4,C2,1,Seoul Nat'l Univ,university
VLSI,2025,S2025-26,C9-1,C7,0,,
VLSI,2025,S2025-26,C9-2,C7,1,POSTECH,university
VLSI,2025,S2025-26,C9-3,C7,0,,
VLSI,2025,S2025-26,C9-4,C7,1,SK hynix,company
VLSI,2025,S2025-26,T4-1,D2,0,,
VLSI,2025,S2025-26,T4-2,D2,0,,
VLSI,2025,S2025-26,T4-3,D2,0,,
VLSI,2025,S2025-26,T4-4,D2,0,,
VLSI,2025,S2025-26,T4-5,D2,0,,
VLSI,2025,S2025-26,JFS2-1,D1,0,,
VLSI,2025,S2025-26,JFS2-2,D1,0,,
VLSI,2025,S2025-26,JFS2-3,D1,0,,
VLSI,2025,S2025-26,JFS2-4,D1,1,Samsung;UNIST,company;university
VLSI,2025,S2025-26,JFS2-5,D1,1,Samsung,company
VLSI,2025,S2025-26,T5-1,D7,0,,
VLSI,2025,S2025-26,T5-2,D7,1,Samsung,company
VLSI,2025,S2025-26,T5-3,D7,1,Yonsei Univ,university
VLSI,2025,S2025-26,T5-4,D7,1,SK hynix;Yonsei Univ,company;university
VLSI,2025,S2025-26,T5-5,D7,1,Samsung,company
VLSI,2025,S2025-26,PL2-1,??,0,,
VLSI,2025,S2025-26,PL2-2,??,0,,
VLSI,2025,S2025-26,C10-1,C1,0,,
VLSI,2025,S2025-26,C10-2,C1,1,KAIST,university
VLSI,2025,S2025-26,C10-3,C1,0,,
VLSI,2025,S2025-26,C10-4,C1,0,,
VLSI,2025,S2025-26,C10-5,C1,0,,
VLSI,2025,S2025-26,C11-1,C3,0,,
VLSI,2025,S2025-26,C11-2,C3,0,,
VLSI,2025,S2025-26,C11-3,C3,0,,
VLSI,2025,S2025-26,C11-4,C3,0,,
VLSI,2025,S2025-26,C11-5,C3,0,,
VLSI,2025,S2025-26,C12-1,C4,0,,
VLSI,2025,S2025-26,C12-2,C4,0,,
VLSI,2025,S2025-26,C12-3,C4,0,,
VLSI,2025,S2025-26,C12-4,C4,1,Samsung,company
VLSI,2025,S2025-26,C12-5,C4,0,,
VLSI,2025,S2025-26,T6-1,SP,0,,
VLSI,2025,S2025-26,T6-2,SP,0,,
VLSI,2025,S2025-26,T6-3,SP,0,,
VLSI,2025,S2025-26,T6-4,SP,0,,
VLSI,2025,S2025-26,T6-5,SP,0,,
VLSI,2025,S2025-26,C13-1,C1,1,KAIST,university
VLSI,2025,S2025-26,C13-2,C1,0,,
VLSI,2025,S2025-26,C13-3,C1,0,,
VLSI,2025,S2025-26,C13-4,C1,0,,
VLSI,2025,S2025-26,C14-1,C2,0,,
VLSI,2025,S2025-26,C14-2,C2,0,,
VLSI,2025,S2025-26,C14-3,C2,1,Sogang Univ,university
VLSI,2025,S2025-26,C14-4,C2,1,Samsung;KAIST,company;university
VLSI,2025,S2025-26,C15-1,C7,1,Yonsei Univ,university
VLSI,2025,S2025-26,C15-2,C7,0,,
VLSI,2025,S2025-26,C15-3,C7,0,,
VLSI,2025,S2025-26,C15-4,C7,1,KAIST,university
VLSI,2025,S2025-26,C16-1,C6,0,,
VLSI,2025,S2025-26,C16-2,C6,1,Samsung;POSTECH,company;university
VLSI,2025,S2025-26,C16-3,C6,0,,
VLSI,2025,S2025-26,C16-4,C6,1,POSTECH,university
VLSI,2025,S2025-26,T7-1,C5,0,,
VLSI,2025,S2025-26,T7-2,D3,1,POSTECH,university
VLSI,2025,S2025-26,T7-3,D3,1,KAIST,university
VLSI,2025,S2025-26,T7-4,D3,1,KAIST,university
VLSI,2025,S2025-26,TFS1-1,D2,0,,
VLSI,2025,S2025-26,TFS1-2,D2,1,Samsung,company
VLSI,2025,S2025-26,TFS1-3,D2,0,,
VLSI,2025,S2025-26,TFS1-4,D2,1,SK hynix,company
VLSI,2025,S2025-26,T8-1,D7,0,,
VLSI,2025,S2025-26,T8-2,D7,0,,
VLSI,2025,S2025-26,T8-3,D7,1,KAIST;Inha Univ,university
VLSI,2025,S2025-26,T8-4,D7,0,,
VLSI,2025,S2025-26,C17-1,X1,1,Samsung;KAIST,company;university
VLSI,2025,S2025-26,C17-2,X1,0,,
VLSI,2025,S2025-26,C17-3,X1,0,,
VLSI,2025,S2025-26,C17-4,X1,1,KAIST,university
VLSI,2025,S2025-26,C18-1,C5,1,Sogang Univ,university
VLSI,2025,S2025-26,C18-2,C5,0,,
VLSI,2025,S2025-26,C18-3,C5,0,,
VLSI,2025,S2025-26,C18-4,C5,0,,
VLSI,2025,S2025-26,C18-5,C5,1,Samsung;POSTECH,company;university
VLSI,2025,S2025-26,C19-1,C3,0,,
VLSI,2025,S2025-26,C19-2,C3,0,,
VLSI,2025,S2025-26,C19-3,C3,0,,
VLSI,2025,S2025-26,C19-4,C3,0,,
VLSI,2025,S2025-26,C20-1,D8,0,,
VLSI,2025,S2025-26,C20-2,D8,0,,
VLSI,2025,S2025-26,C20-3,D8,0,,
VLSI,2025,S2025-26,C20-4,D8,0,,
VLSI,2025,S2025-26,C20-5,D8,1,KAIST,university
VLSI,2025,S2025-26,T9-1,D2,0,,
VLSI,2025,S2025-26,T9-2,D2,1,Samsung;POSTECH,company;university
VLSI,2025,S2025-26,T9-3,D2,0,,
VLSI,2025,S2025-26,T9-4,D2,0,,
VLSI,2025,S2025-26,T10-1,D1,0,,
VLSI,2025,S2025-26,T10-2,D1,0,,
VLSI,2025,S2025-26,T10-3,D1,0,,
VLSI,2025,S2025-26,T10-4,D1,0,,
VLSI,2025,S2025-26,T11-1,D2,0,,
VLSI,2025,S2025-26,T11-2,D2,0,,
VLSI,2025,S2025-26,T11-3,D2,0,,
VLSI,2025,S2025-26,T11-4,D2,0,,
VLSI,2025,S2025-26,T11-5,D2,1,Seoul Nat'l Univ,university
VLSI,2025,S2025-26,C21-1,C7,0,,
VLSI,2025,S2025-26,C21-2,C7,0,,
VLSI,2025,S2025-26,C21-3,C7,1,KAIST;Kyung Hee,university
VLSI,2025,S2025-26,C21-4,C7,0,,
VLSI,2025,S2025-26,C22-1,D2,1,Samsung,company
VLSI,2025,S2025-26,C22-2,D2,0,,
VLSI,2025,S2025-26,C22-3,D2,1,Samsung,company
VLSI,2025,S2025-26,C22-4,D2,1,KAIST,university
VLSI,2025,S2025-26,C23-1,C1,0,,
VLSI,2025,S2025-26,C23-2,C1,0,,
VLSI,2025,S2025-26,C23-3,C1,0,,
VLSI,2025,S2025-26,C23-4,C1,0,,
VLSI,2025,S2025-26,T12-1,D9,0,,
VLSI,2025,S2025-26,T12-2,D9,0,,
VLSI,2025,S2025-26,T12-3,D9,0,,
VLSI,2025,S2025-26,T12-4,D9,0,,
VLSI,2025,S2025-26,TFS2-1,D1,0,,
VLSI,2025,S2025-26,TFS2-2,D1,0,,
VLSI,2025,S2025-26,TFS2-3,D1,1,Samsung,company
VLSI,2025,S2025-26,TFS2-4,D1,0,,
VLSI,2025,S2025-26,T13-1,D6,0,,
VLSI,2025,S2025-26,T13-2,D6,0,,
VLSI,2025,S2025-26,T13-3,D6,0,,
VLSI,2025,S2025-26,C24-1,C7,0,,
VLSI,2025,S2025-26,C24-2,C7,1,Yonsei Univ,university
VLSI,2025,S2025-26,C24-3,C7,0,,
VLSI,2025,S2025-26,C24-4,C7,1,Sungkyunkwan(SKKU),university
VLSI,2025,S2025-26,C25-1,C2,0,,
VLSI,2025,S2025-26,C25-2,C2,0,,
VLSI,2025,S2025-26,C25-3,C2,0,,
VLSI,2025,S2025-26,C25-4,C2,1,Sogang Univ,university
VLSI,2025,S2025-26,C26-1,C5,0,,
VLSI,2025,S2025-26,C26-2,C5,0,,
VLSI,2025,S2025-26,C26-3,C5,1,POSTECH,university
VLSI,2025,S2025-26,C26-4,C5,0,,
VLSI,2025,S2025-26,T14-1,D2,0,,
VLSI,2025,S2025-26,T14-2,D2,1,SK hynix,company
VLSI,2025,S2025-26,T14-3,D2,1,Samsung,company
VLSI,2025,S2025-26,T14-4,D2,1,POSTECH;Kyungpook Nat'l,university
VLSI,2025,S2025-26,T14-5,D2,1,Samsung,company
VLSI,2025,S2025-26,JFS3-1,C1,0,,
VLSI,2025,S2025-26,JFS3-2,C1,0,,
VLSI,2025,S2025-26,JFS3-3,C1,0,,
VLSI,2025,S2025-26,JFS3-4,C1,0,,
VLSI,2025,S2025-26,JFS3-5,C1,0,,
VLSI,2025,S2025-26,T15-1,D1,0,,
VLSI,2025,S2025-26,T15-2,D3,0,,
VLSI,2025,S2025-26,T15-3,??,0,,
VLSI,2025,S2025-26,T15-4,D1,0,,
VLSI,2025,S2025-26,T15-5,D3,1,Samsung,company
VLSI,2025,S2025-26,C27-1,D7,0,,
VLSI,2025,S2025-26,C27-2,D7,0,,
VLSI,2025,S2025-26,C27-3,D7,1,Kyung Hee,university
VLSI,2025,S2025-26,C27-4,D7,0,,
VLSI,2025,S2025-26,C28-1,C3,0,,
VLSI,2025,S2025-26,C28-2,C3,0,,
VLSI,2025,S2025-26,C28-3,C3,0,,
VLSI,2025,S2025-26,C28-4,C3,0,,
VLSI,2025,S2025-26,C29-1,C1,0,,
VLSI,2025,S2025-26,C29-2,C1,0,,
VLSI,2025,S2025-26,C29-3,C1,0,,
VLSI,2025,S2025-26,C29-4,C1,0,,
VLSI,2025,S2025-26,C30-1,X2,0,,
VLSI,2025,S2025-26,C30-2,X2,0,,
VLSI,2025,S2025-26,C30-3,X2,0,,
VLSI,2025,S2025-26,C30-4,X2,0,,
VLSI,2025,S2025-26,T16-1,D2,1,Samsung;Hanyang Univ;Sungkyunkwan(SKKU),company;university
VLSI,2025,S2025-26,T16-2,D2,0,,
VLSI,2025,S2025-26,T16-3,D2,0,,
VLSI,2025,S2025-26,T16-4,D2,1,Samsung;KAIST;Hanyang Univ,company;university
VLSI,2025,S2025-26,T17-1,D5,0,,
VLSI,2025,S2025-26,T17-2,D5,0,,
VLSI,2025,S2025-26,T17-3,D5,0,,
VLSI,2025,S2025-26,T17-4,D5,0,,
VLSI,2025,S2025-26,T18-1,D3,0,,
VLSI,2025,S2025-26,T18-2,D3,0,,
VLSI,2025,S2025-26,T18-3,D3,0,,
VLSI,2025,S2025-26,T18-4,D3,1,Samsung,company
VLSI,2025,S2025-26,T19-1,D3,0,,
VLSI,2025,S2025-26,T19-2,D3,0,,
